-1.014798388021463493e+00,-8.784444437702908504e-01,-7.064434746456943470e-01,-7.164591724122868488e-01,-7.136590830051054990e-01,-6.334686295989243598e-01,-6.157222842499514570e-01,-5.731326997463889183e-01,-4.542542273748569337e-01,-3.415916251323114494e-01,-3.187001382120189796e-01,-2.524674815968072084e-01,-1.337301758234414606e-01,-1.186827246400554009e-01,-6.617992714261579368e-02,-2.309345163900808264e-03,-2.602838199995221452e-02,-9.935764251092750465e-03,-1.838333351572087743e-02,-2.983179093332720411e-02,5.206083829645625355e-02,1.751920625989102365e-01,2.927836453915592663e-01,2.947762890028500227e-01,2.603037662031986166e-01,2.609868648680399028e-01,1.958600215174512993e-01,2.042788832963814138e-01,3.117949309980151962e-01,3.642767236750958371e-01,3.382884241023110805e-01,2.596819785696757865e-01,2.346471347588433565e-01,2.462824955546196737e-01,2.397197957838220206e-01,2.569586510433989335e-01,2.436828026394081692e-01,2.648988171733138719e-01,3.241851819108045873e-01,2.459808868664656589e-01,1.232234731497455910e-01,1.196379513126813038e-01,1.113875747103139774e-01,-2.304050839713616197e-02,-1.113272099167573054e-01,-1.613142010258977743e-01,-3.689388298579092118e-01,-5.106396715616153825e-01,-5.262535595762742879e-01,-6.258517043947994241e-01,-7.992127092386166476e-01
-8.339015557534183998e-01,-8.024130854371399613e-01,-6.612923777451273910e-01,-6.401197873760059442e-01,-6.163914823330363113e-01,-4.968538799979888010e-01,-4.518296001922699201e-01,-4.361618095346300739e-01,-3.369831725528684152e-01,-2.064052954873778212e-01,-1.691543148413945929e-01,-1.403554323009472693e-01,-9.652646866476498333e-02,-1.224845467970129276e-01,-6.288884615150794333e-02,3.418552740688429736e-02,4.178514694812883457e-02,7.197838523705855918e-02,9.033309738450179260e-02,6.779124498131142151e-02,6.092850744795533929e-02,1.369234618625612132e-01,2.871894614541882218e-01,2.910647376432445310e-01,2.088612954224932372e-01,1.843308865177132327e-01,1.310644040284987821e-01,1.761112027124002721e-01,3.078645459631411119e-01,3.215073701527214611e-01,3.024861614687648914e-01,3.302980446016995364e-01,3.361151200683188400e-01,3.065632922836126761e-01,3.036666652442544523e-01,3.177494558444838302e-01,2.776864948264108901e-01,2.687737521844373312e-01,3.204799095787870256e-01,2.896647001131104071e-01,1.804933552940827801e-01,1.389971505624070514e-01,1.216213781115352693e-01,1.342865419140907256e-02,-2.678738029096634776e-02,-5.990156120614075624e-02,-2.982523172729293903e-01,-4.640973528635377043e-01,-4.957056761051716332e-01,-5.661723869732587788e-01,-6.712328244149047274e-01
-6.759528847520183126e-01,-6.986897094300137390e-01,-5.618972813436056146e-01,-4.831793899354695498e-01,-4.447420986330697379e-01,-3.506430817006821465e-01,-3.152167350742573482e-01,-3.281940088915763498e-01,-2.738341344947171074e-01,-1.175894372501187918e-01,-1.866703667020308197e-02,8.139483792156199451e-03,4.316289550603868985e-02,4.308866611917631234e-02,9.279400679941764152e-02,1.645413483566635915e-01,1.653252490789760831e-01,1.992486408394856523e-01,2.501194347708989296e-01,2.411044943438347410e-01,2.107984313567391188e-01,2.607677713314525692e-01,3.573824192830785118e-01,3.179701249914691497e-01,2.512532031473478922e-01,2.668282178698650475e-01,2.513672154591692354e-01,2.863853179311477426e-01,3.600861991874930723e-01,3.533542446003668513e-01,3.631921898286079031e-01,3.987725814807667746e-01,3.897109688703441766e-01,3.800653724865943328e-01,3.871012401677959014e-01,3.768124675601311480e-01,3.619262454879854651e-01,3.590808387332776186e-01,3.492453855861770151e-01,3.163385040944561855e-01,2.199462008754038134e-01,1.348354809952867495e-01,1.253845300457645251e-01,7.576397786442291837e-02,4.466291303243821037e-02,-2.320215699032056322e-02,-2.702756017043421721e-01,-4.283598026722661989e-01,-4.873790086743755579e-01,-5.522429410846949605e-01,-5.903127416656234194e-01
-6.393497573306803350e-01,-6.340425816975708839e-01,-5.030006951728603903e-01,-4.296343301998168385e-01,-4.034680901281132992e-01,-3.233655528277938340e-01,-2.542653476420720371e-01,-2.521326800581087380e-01,-2.442341026239400747e-01,-9.948357703748210434e-02,3.087330645054114572e-02,6.722904935443299590e-02,1.351202557159250639e-01,1.923486462001505748e-01,2.320532427092107108e-01,2.481884520943716810e-01,2.317121364633923930e-01,2.962207451625603616e-01,3.726704137710674103e-01,3.570053947592641830e-01,3.396800199025629685e-01,3.882698612848902719e-01,4.268616193946515591e-01,4.087605165475750590e-01,4.463574707209156944e-01,5.135525158302194360e-01,4.957397458074379593e-01,4.668144662983027549e-01,4.548997122743559385e-01,4.419088192049718811e-01,4.413195743367985813e-01,4.157638928699418646e-01,4.111518236164923845e-01,4.632392884875977113e-01,4.804422319915191419e-01,4.453955332366411057e-01,4.571742424578172925e-01,4.782445363556081519e-01,4.121762987222515884e-01,3.352181082385291555e-01,2.522029443782636271e-01,1.780509471155684031e-01,1.893924857564719955e-01,1.429266436825426811e-01,4.558309499072877441e-02,-6.031708076289750420e-02,-2.571606331258207701e-01,-3.765530661391234823e-01,-4.502613049873638307e-01,-5.332879175500968572e-01,-5.689977955005732779e-01
-7.452473134151013090e-01,-6.931463646479179008e-01,-5.689157057698162046e-01,-5.074683072157541996e-01,-4.730752814645779458e-01,-3.905184312836458838e-01,-2.710939669915595762e-01,-1.890812570043412799e-01,-1.456075785103486397e-01,-3.233011233504162057e-02,3.008440562398300572e-02,1.501325025930474490e-02,7.671379976613354468e-02,1.820979667672966706e-01,2.923616391348376475e-01,3.469770178166453056e-01,3.467109480142260280e-01,4.201947253604495502e-01,4.661403139349245550e-01,4.097514365350611310e-01,4.102265184441082901e-01,5.033172596169834812e-01,5.761221136019430977e-01,6.014813164284615876e-01,6.312734199972077631e-01,6.326593360293258916e-01,5.852572491445356961e-01,5.428317543176487403e-01,5.270008070683750434e-01,5.411231864680463577e-01,5.250560201171394770e-01,4.919876254081546052e-01,5.278423823195891318e-01,5.569018139622803343e-01,5.334653684924041128e-01,5.067085486440532360e-01,5.098772034369482009e-01,5.238880344595683303e-01,4.746367009284384597e-01,4.291496038299377203e-01,3.958252133923361171e-01,3.216109884557812881e-01,3.004194789607047000e-01,2.480959743394170192e-01,1.149521929719794083e-01,-1.274697725568083723e-02,-1.583426280439868827e-01,-2.513004062061634514e-01,-3.537390506157881975e-01,-4.919710566577800148e-01,-5.534255938654927265e-01
-7.996754140398851796e-01,-6.732236798365953678e-01,-5.536112266750446986e-01,-4.671063935740853434e-01,-4.059777906828248017e-01,-3.680325318612905905e-01,-2.998175655189247446e-01,-2.112044206972141513e-01,-1.247784631257803645e-01,-3.078342473256844361e-02,-1.852909622119882152e-02,-4.181751984828099324e-03,1.019041605679919943e-01,2.130910861001568679e-01,3.329723630319559313e-01,3.951160728389859766e-01,3.838127976243048134e-01,4.127097538165335755e-01,4.243740575656870240e-01,4.028242793765056673e-01,4.280031341895333408e-01,5.124654928370150353e-01,6.277096312241845499e-01,6.833725995953472410e-01,6.509209064227383656e-01,6.091147744568906619e-01,6.075683539939119582e-01,5.990970058863589465e-01,5.778931121663433146e-01,5.993830499834057468e-01,6.005356915806563389e-01,6.257534410262679536e-01,7.193420693582757153e-01,7.063857616215238888e-01,6.425651875044252614e-01,6.259598135889462567e-01,5.891041776739214253e-01,5.640683055618256336e-01,5.205155599330701932e-01,4.986291325215341241e-01,5.138312861331464365e-01,4.284386508945022820e-01,3.627195464140897108e-01,3.521474764258629153e-01,2.506508038288288720e-01,9.671944495910768380e-02,-4.849759874594736231e-02,-1.257858777026588382e-01,-2.222201888773873701e-01,-4.064202278169603000e-01,-5.336798805640774468e-01
-6.856355738550965473e-01,-5.558286100481613090e-01,-4.654073153708301880e-01,-3.618087311940625939e-01,-3.024345585206822395e-01,-2.887819731096522013e-01,-2.528764647394703968e-01,-2.158956486960724452e-01,-1.631300390859255767e-01,-1.076745045699432080e-01,-1.134782159570624505e-01,-5.264100221662557089e-02,7.282204814681407512e-02,1.508080120095158239e-01,2.370396923145464130e-01,2.974523080651274021e-01,3.191162492078620239e-01,3.325893806345343595e-01,3.322212296191548453e-01,3.904327128752311804e-01,4.189804288730209492e-01,3.916225510157010925e-01,4.565663692479755009e-01,5.312360315005945077e-01,5.360377707986165863e-01,5.726101808975904151e-01,6.673671609446186759e-01,6.968374817237510399e-01,6.369740329487894037e-01,6.397393249985329211e-01,6.712278882899530563e-01,7.038963247846897753e-01,8.006083956519122191e-01,8.151732620456064726e-01,7.543772526140635204e-01,7.028386170022510315e-01,6.424656524525356183e-01,6.277736469826480370e-01,5.748981292490860096e-01,5.316222561802047553e-01,5.759902156629476133e-01,5.184253446724672587e-01,4.512105503903294235e-01,4.540188624706314457e-01,3.642164920516014481e-01,2.236207658419987199e-01,8.057973366834604578e-02,-2.396804182079087520e-02,-1.074681484142897964e-01,-2.761481169830809490e-01,-4.465496493707913905e-01
-6.070037233650299457e-01,-5.485967635456834302e-01,-4.414064705549293754e-01,-3.068972249242859496e-01,-2.753818379138143202e-01,-2.572007293629313684e-01,-1.843201674408130319e-01,-1.343933601673246991e-01,-9.145476375427880056e-02,-7.704296615057235065e-02,-1.252172841671168046e-01,-1.197210923221067036e-01,-7.806237536607980865e-02,-1.428230804370446416e-02,1.183896741786889945e-01,2.269447926605968335e-01,3.129400958864528293e-01,3.243343167113931225e-01,2.639632408526311202e-01,3.345339372269707234e-01,4.084430161916304813e-01,3.792894777802350292e-01,4.035017806727492773e-01,4.553951239148634200e-01,5.032028555196403907e-01,5.699799757565879865e-01,6.617479146463138839e-01,7.215805502661560844e-01,6.798015711652231063e-01,7.071206991240779338e-01,7.870862281752473155e-01,7.666893694775751555e-01,7.747738395754392160e-01,8.048237221322344093e-01,7.719285858530506861e-01,7.141130443643740611e-01,6.808691315730776017e-01,7.084353078547570570e-01,6.895286467625216797e-01,6.769090545689672167e-01,7.331321459862519818e-01,6.920264054585938407e-01,6.372742267390846260e-01,5.834772682061319937e-01,4.427696913447664029e-01,3.518888186355174086e-01,2.210810171430884763e-01,2.167606509935015094e-02,-8.849908966048555814e-02,-1.843084114503094617e-01,-3.239452387372953046e-01
-5.030205749877676435e-01,-4.681020045412021546e-01,-3.577206563454776167e-01,-2.308888022016135078e-01,-1.940280089468921498e-01,-1.594020098987653788e-01,-9.763218800007035514e-02,-2.872788212884062886e-02,2.181148142753173633e-02,-1.868279040216064280e-02,-6.786874667679153317e-02,-2.419739835341649936e-02,2.835474850377878078e-03,5.494309448597659018e-02,1.796759291048925233e-01,2.529649856589978874e-01,3.264188617993268315e-01,3.315195354451813126e-01,2.237834281897312649e-01,2.529353078320920600e-01,3.857822098713457049e-01,4.853008843900524227e-01,5.558744970982983924e-01,5.883227190834102727e-01,6.443966431558723063e-01,6.705079441068838575e-01,6.835463434225796941e-01,7.367283768686270218e-01,7.069082915158024782e-01,7.306798647071072184e-01,8.375755671703554173e-01,8.190109646044344549e-01,7.742781831060973063e-01,7.689530129602332176e-01,7.645013721300055742e-01,7.797106774718565170e-01,7.807990277331855467e-01,7.817933477912599738e-01,7.723212275967047402e-01,7.909975743526606040e-01,8.257364090287787617e-01,7.901574706800295056e-01,7.747009917995131278e-01,6.826176774799886937e-01,4.855753757708149432e-01,4.076507344355138618e-01,2.862985796933103511e-01,5.892961413918279545e-02,-4.543868839482996524e-02,-8.878740418836997272e-02,-2.325532857684255161e-01
-3.316501400716754255e-01,-2.915784187527353799e-01,-2.490869080679047332e-01,-1.922423851594119437e-01,-1.066454260475730303e-01,-1.928184133284175858e-02,5.178235908055391079e-03,6.061054268846319953e-02,9.342466792088598149e-02,9.734272246926455388e-03,2.034687891264509718e-02,1.798031533990834263e-01,2.436125963751890611e-01,2.496106065203784474e-01,3.016417970120042757e-01,3.201945844144709619e-01,3.660143278730735861e-01,3.991517999930395688e-01,3.515822768546467691e-01,3.664112871104656666e-01,4.514849854655261230e-01,5.585610125058381170e-01,6.457091881983608728e-01,6.799480896570961885e-01,7.289192259348784564e-01,7.384464064428228891e-01,7.554140670372355704e-01,8.248277848788381217e-01,7.921446567653569470e-01,7.770838932410186750e-01,8.553865693829475481e-01,8.828875902627361105e-01,8.625945711437487118e-01,8.002361642276177855e-01,7.962784112660239444e-01,8.859253229974910493e-01,9.188435676793968998e-01,9.221672579287207849e-01,9.122947977979894985e-01,8.759805407770697716e-01,8.486278438342278463e-01,8.246533571580573208e-01,8.385215903252584146e-01,7.581055640525449224e-01,5.727636538848683845e-01,4.726950366032747208e-01,3.503706483981721687e-01,1.694310963496428735e-01,3.955535426374981456e-02,-7.347572019475764882e-02,-2.581384441480704117e-01
-3.598202992847107096e-01,-3.068054847842610622e-01,-2.074709049489868451e-01,-1.389357902490767904e-01,-5.597149318110809790e-02,1.766269816903871803e-02,2.382496077199926926e-02,8.432835315166821444e-02,1.386309561828671100e-01,1.269700463987428474e-01,2.005287357310271412e-01,3.143179981031719028e-01,3.192179500611718734e-01,3.212068134314834400e-01,3.843856747981396205e-01,4.078834317437604051e-01,4.077418827108857391e-01,4.221105181122131733e-01,4.704717381902938644e-01,5.564768523740765138e-01,5.990343213175127746e-01,6.256928775820932431e-01,6.751898608216945208e-01,7.078859974980480363e-01,7.148927819931649719e-01,7.034400816205461648e-01,7.787257590663874129e-01,8.927289688422823666e-01,8.928620474683568453e-01,8.961414305617231291e-01,9.509086755022430060e-01,9.993517137785266069e-01,9.987869203747603564e-01,8.914433790680090786e-01,8.556333791298190716e-01,9.142550789167269709e-01,9.418946177148005416e-01,1.033278705176162493e+00,1.069363425410729151e+00,9.638480512188640770e-01,8.888214583424167703e-01,8.584569820675818086e-01,8.426489057635574431e-01,7.842242700659818322e-01,6.554542939042832250e-01,5.212169518556724057e-01,3.675536152606683760e-01,2.116489033701105527e-01,2.084510116200347790e-02,-1.686487008372553886e-01,-3.117304963561100539e-01
