-9.813011837776889346e-01,-7.808633807984582953e-01,-7.245979071441517316e-01,-4.801489156343238252e-01,-4.642419344588005758e-01,-3.168414066773557192e-01,-1.756786763834642939e-01,-8.040724868308114781e-02,-1.203126663706994837e-01,5.514724559983862767e-02,6.064522844288699338e-02,7.693320666481813508e-02,-6.874296927109720123e-02,4.193720881141778378e-02,1.628121046852389897e-01,3.503031037485198063e-01,4.500301250364424077e-01,6.690807833680005867e-01,7.439298410586527854e-01,7.565068461891445439e-01,7.992841684008313852e-01,7.579055344306624420e-01,7.163156986133485393e-01,6.020264253704963320e-01,5.140373088899800047e-01,4.620740625862564399e-01,2.912550679888112892e-01,-3.050898896947313310e-01,-8.620146119235939652e-01,-1.064901115175146629e+00,-7.603440612507375018e-01,-5.447305876516042034e-01,-2.689182032543226408e-01,-6.875633285829330088e-02,1.292030485267968709e-01,1.420751709283385733e-01,2.627377430865699970e-01,2.248677203493204546e-01,3.023636467973652153e-01,2.610534958207726408e-01,2.754764543912311958e-01,2.830170161983693311e-01
-1.045841476203829057e+00,-8.681477531840462447e-01,-6.913936422408762938e-01,-3.351830460587964522e-01,-3.094683785168113599e-01,-1.977049182915770476e-01,-1.460635988154175557e-01,-1.321395570253757756e-01,-1.031640984163602753e-01,6.588303968565982840e-03,-7.510964967003493087e-02,-2.257197119006333977e-02,-6.913031638861392991e-02,3.317502546666646623e-02,7.628581100461624687e-02,1.792705237365593840e-01,3.329919126038103916e-01,5.661055557662730831e-01,6.403130761680764227e-01,7.554240247561196941e-01,9.091902290114080021e-01,7.722391502838992228e-01,6.488568038511697278e-01,5.644065374971882765e-01,4.984556757106004543e-01,3.756083676678941274e-01,1.094841563531703532e-01,-3.503207216655021550e-01,-7.958187715402150753e-01,-1.225440282689747917e+00,-1.324931037696090996e+00,-1.103580896868014971e+00,-7.039404088566447726e-01,-4.242830787438259810e-01,-1.748317124444292714e-01,-1.213180731759132547e-01,2.403941465545629888e-02,3.772167327281349819e-02,1.480941276373620719e-01,1.067465295296703698e-01,4.845341499001327989e-02,-4.128138579471796188e-02
-9.650501028989428853e-01,-7.148436746493174176e-01,-4.808932016458436487e-01,-1.975160878129748609e-01,-1.767336340485152202e-01,-1.202804414855337400e-01,-1.469593219724928679e-01,-6.613291391474977743e-02,-3.696676768296532772e-02,-6.696826046617414263e-02,-1.458343414645824343e-01,-1.161852310576259456e-01,-1.485696446702099160e-01,-6.012401382126771748e-02,-3.587276865863446573e-02,4.617849929865643077e-02,2.084333108564860038e-01,3.788504838824102716e-01,5.224244161513693641e-01,7.323210440662069054e-01,8.522141434122854076e-01,6.649873470494580552e-01,5.707590252606442593e-01,5.423256689861718494e-01,4.727448513195527391e-01,2.886048516877748882e-01,-1.249946274571018309e-03,-3.520943019835066634e-01,-8.017786170684717550e-01,-1.414671061273077735e+00,-1.850667760976562271e+00,-1.631503545286231205e+00,-1.142776012171317968e+00,-8.607622733679521909e-01,-4.930705892810707813e-01,-3.553202460648260952e-01,-2.605741558062996677e-01,-1.694804171429916406e-01,-4.713241430278924948e-02,-1.423057087031390500e-01,-2.461236521777681319e-01,-3.497413870447366180e-01
-9.044877349033144665e-01,-7.013399315368964437e-01,-4.794561264521158273e-01,-1.718959015973965110e-01,2.501755462902380961e-02,6.342985907271073143e-02,-3.445136721704685715e-03,1.038435794832328896e-01,7.234957757358261021e-02,-2.073075260914991613e-02,-1.096809933076452886e-01,-1.898469922327881421e-01,-2.089578505988713419e-01,-1.433170470977460087e-01,-1.230760138407397397e-01,-2.705645390528794211e-03,2.147386038217616866e-01,3.419065888644796103e-01,4.007786645821334592e-01,4.877609880876396797e-01,5.671445372041699073e-01,5.418925611984839463e-01,5.469231111663263034e-01,4.942028145848493814e-01,3.748325260435061423e-01,1.952214578441502091e-01,-4.142479566768427629e-02,-3.675391454114790291e-01,-8.924253221357970611e-01,-1.492968520894056628e+00,-2.034446110324414025e+00,-1.965446076051632129e+00,-1.587597643143205506e+00,-1.344154288663283348e+00,-8.984587517077949892e-01,-7.254483561530669089e-01,-6.640166714425557171e-01,-5.879534992757902145e-01,-5.409231477979145053e-01,-4.942256233738137605e-01,-5.259412321586870442e-01,-6.856183410431718750e-01
-8.592030767017125870e-01,-6.107788763775787721e-01,-3.689060344961830884e-01,-1.250856655621433167e-01,1.044374494141369347e-01,1.599869069739177085e-01,1.842469997555689909e-01,2.922044299695509828e-01,2.352426104402066676e-01,1.165596616294400784e-01,-2.617228176734526842e-03,-1.222824942918397939e-01,-1.424736863070834025e-01,-1.454291078733218889e-01,-1.497817355331442779e-01,-7.376243917299211972e-02,5.332729921977252124e-02,1.420054490631390831e-01,2.119994144760588284e-01,2.509061053922100881e-01,3.441557277065830367e-01,4.025061230129727274e-01,3.564285990098342016e-01,3.220290675283214998e-01,2.276751428297875968e-01,6.730025605882852813e-02,-1.462451731946791678e-01,-4.457505144418291154e-01,-8.998575360685905355e-01,-1.426324985471055351e+00,-1.981651209162936356e+00,-2.139415853051239491e+00,-1.960674376193395796e+00,-1.657202450060915710e+00,-1.257773663044608803e+00,-1.161264503472740461e+00,-9.739575283847253795e-01,-8.110551867672857185e-01,-7.765920700991341130e-01,-6.642475244477404894e-01,-7.514187736950088681e-01,-8.256254592864382680e-01
-7.200363985966451441e-01,-4.952545611638195511e-01,-3.148355674190183029e-01,-1.998051971449000541e-01,-3.554343599462293779e-02,9.851612451747447652e-02,2.372635191114815523e-01,2.726379764610889489e-01,2.553298688735347599e-01,1.937260784862904484e-01,6.289560383409585620e-02,-7.191133090103940528e-02,-9.755231500307819104e-02,-2.001465726955375390e-01,-3.352278838123946003e-01,-2.324837367341300864e-01,-5.405096201952112878e-02,6.338438275272942346e-02,1.800969849333142470e-01,1.622824899763107009e-01,2.009757728754795469e-01,2.448462741428442946e-01,1.403110561047881122e-01,1.833863240231070335e-01,1.273281577139279974e-01,-1.980747394483767850e-03,-1.797538417716433579e-01,-4.249307458450092834e-01,-6.883637572119739589e-01,-1.087333833326770360e+00,-1.628642284667756623e+00,-2.140638215412188572e+00,-2.389530896613186961e+00,-2.203919953136630916e+00,-1.909657341008792475e+00,-1.774907695336860325e+00,-1.414507769342207677e+00,-1.140374951718402530e+00,-1.097049704827868233e+00,-1.021475289245029616e+00,-1.050375559904137113e+00,-9.540553486312406406e-01
-6.900638467210811200e-01,-4.430880737112258827e-01,-1.868055583947599019e-01,-1.180913157162857274e-01,-9.580559875063394959e-02,2.425873614136479089e-02,1.973591777770941080e-01,1.809249337236565058e-01,2.194093732446625034e-01,1.701798355086984182e-01,-2.124339900603865183e-03,-1.465267082953968791e-01,-1.689613251786310777e-01,-3.592997125952369641e-01,-6.002064085122832404e-01,-3.825266099511713258e-01,-1.180047976061407294e-01,-1.057513877939501717e-01,-6.594034501546190696e-02,-3.306986958585189651e-02,-6.975223073747451302e-04,4.520133862317113338e-02,1.718927225710139076e-02,7.520387756086169273e-02,-4.786071230014697642e-03,-6.829679975813425508e-02,-1.552201380853645563e-01,-3.403184675107192581e-01,-4.939050036480781558e-01,-7.914766120433001095e-01,-1.274343806430172421e+00,-1.937287396453889032e+00,-2.469891602234300709e+00,-2.567142522149526318e+00,-2.388480579475464438e+00,-2.143198323173701958e+00,-1.722263256821925603e+00,-1.310587190627389598e+00,-1.215092807275971243e+00,-1.170889674877607867e+00,-1.131618201991944739e+00,-1.100430269443619657e+00
-7.778285814038508050e-01,-5.471333557951805204e-01,-2.592836670590709103e-01,-1.173693773709698629e-01,-3.384583227499217417e-02,5.158376792448814835e-02,1.736548933247450688e-01,1.414154094237286552e-01,1.240551528490465849e-01,5.996335376260189531e-02,2.032445348799275658e-02,-6.743517710020667522e-02,-1.427682876716150628e-01,-3.426853326505504560e-01,-6.051487112236808574e-01,-5.555767333923006257e-01,-3.802518213873097852e-01,-2.881796788981946800e-01,-1.973361609287442309e-01,-1.122357984895960420e-01,-1.717779924529036495e-01,-1.267543486538927622e-01,-3.783208608692993635e-02,-6.465125430873604195e-02,-1.458982671264917597e-01,-1.875583655372309866e-01,-3.140273140800150520e-01,-4.853935443449998166e-01,-6.097917892230372283e-01,-8.175331600599455850e-01,-1.116981492621808236e+00,-1.629539946046262955e+00,-2.222119136560393837e+00,-2.607662346767027906e+00,-2.683761525246281643e+00,-2.541763347199913703e+00,-2.118918465881614033e+00,-1.575563710703122400e+00,-1.472550039059213889e+00,-1.421324412665323722e+00,-1.360366688485568520e+00,-1.360143171406312579e+00
-8.424343478699222176e-01,-8.027523356018654299e-01,-5.146492399863960010e-01,-1.873197546831858185e-01,6.119472707969907804e-02,2.454745180772471488e-02,3.420998900029177670e-02,4.684918699010853088e-02,3.274340981355049890e-02,2.309949276350764177e-02,1.150078883010723640e-01,-2.128641622865747821e-03,-1.966411879030352805e-01,-4.460846726259119488e-01,-7.065711066885490554e-01,-7.684934989531623240e-01,-5.326919530887146426e-01,-2.864829924480548073e-01,-3.044236713807247363e-01,-3.194083321670874720e-01,-3.280611715944762308e-01,-2.238340970235450089e-01,-1.993048242981763918e-01,-3.483516835463115191e-01,-3.946373932249741534e-01,-4.634363532528046892e-01,-6.118113572282425361e-01,-6.529890104669237028e-01,-7.107981082313519217e-01,-8.537873049319971708e-01,-1.010170970433188709e+00,-1.445418627855030724e+00,-2.063685017342490102e+00,-2.539000245461208394e+00,-2.785022990479681049e+00,-2.775762399324268603e+00,-2.510541228952624326e+00,-2.119059823143667032e+00,-2.008459139716807673e+00,-1.770298027060628332e+00,-1.617436116071552465e+00,-1.546733260711739444e+00
-9.752862011233937034e-01,-9.115142702629915883e-01,-5.585407140336182685e-01,-2.916241480424896504e-01,-1.056660144157891140e-01,-1.136488413601790121e-01,-1.329357810428535456e-03,4.813942980601733368e-02,9.992548195136984057e-02,6.192078545308916937e-02,8.270040468558247093e-02,-4.127202650457403171e-02,-2.004021685487925308e-01,-4.113966997431328099e-01,-6.637361263372059117e-01,-8.519158151354988551e-01,-7.142904024513203609e-01,-5.150759965792728323e-01,-5.388701695867601504e-01,-5.119012366628630240e-01,-4.584187002406935885e-01,-5.072245132593562467e-01,-6.279098240488134586e-01,-7.134516583869953132e-01,-7.230751120716387703e-01,-7.173185825043805197e-01,-7.282836199345293915e-01,-7.325926205681358994e-01,-8.886695609298007614e-01,-9.987493382960790367e-01,-1.063345533193051473e+00,-1.460782488336647811e+00,-1.935668457286441324e+00,-2.427670781310243608e+00,-2.911599083376009922e+00,-2.978691627515367202e+00,-2.856615047967011822e+00,-2.533225013160092409e+00,-2.365359170349642604e+00,-2.132058304511007751e+00,-2.034953404474187710e+00,-1.882558635666613300e+00
-1.014246355934093735e+00,-1.004963582920240572e+00,-7.347791207562723859e-01,-4.729481197204248866e-01,-2.369092224937246194e-01,-1.644919899583297540e-01,3.335721862841303786e-02,5.396504582212979101e-02,1.635031559887921981e-01,1.557505558427437105e-02,-9.860357643554791204e-03,-5.639784535373559837e-02,-2.343025978690343736e-01,-4.250587979256078563e-01,-6.600260872842385051e-01,-9.184254524452870605e-01,-8.480791991044159817e-01,-7.628538919843403932e-01,-7.652922324080853045e-01,-7.859853256347675288e-01,-8.121965876018049091e-01,-9.169362896865790313e-01,-9.658767267663963541e-01,-9.440279861807050477e-01,-9.844426417714384758e-01,-9.466309164094897088e-01,-9.311394238156371905e-01,-9.336702080795623582e-01,-1.110884906150711338e+00,-1.121256948304028445e+00,-1.103862389024352408e+00,-1.442424947165737104e+00,-1.748367738948498840e+00,-2.177986662986185706e+00,-2.753559156358040827e+00,-2.829396197335916074e+00,-2.828353464901221415e+00,-2.653755031314963819e+00,-2.622821820768951984e+00,-2.362839744916229279e+00,-2.265675182601965432e+00,-2.179794854107606206e+00
-1.080639522396279917e+00,-1.150649298711563517e+00,-9.262650559369639547e-01,-5.827238993774062070e-01,-2.710635423572666514e-01,-3.104237800296495986e-01,-1.380346264845542514e-01,-5.104712538713289394e-02,1.436521450268297417e-01,-2.774098826309016538e-02,-3.923543317906381597e-03,-3.612528109468218177e-03,-2.103547850778117456e-01,-3.978952683636468590e-01,-5.870154836560398381e-01,-8.210052476118581133e-01,-8.076529583654681321e-01,-8.713445302098776768e-01,-7.793026064336593395e-01,-8.114773318864429985e-01,-1.007231472251397086e+00,-1.126748257119501773e+00,-1.131274475899626264e+00,-1.126607548060960307e+00,-1.133690756872560934e+00,-1.162947556478837852e+00,-1.274799335690518287e+00,-1.164366695506459326e+00,-1.251419366758899976e+00,-1.323065606745476908e+00,-1.388141474970273181e+00,-1.633067541602066131e+00,-1.956937582855278634e+00,-2.262551220363484106e+00,-2.686060093614154543e+00,-2.857356395860587206e+00,-3.000396551661247191e+00,-2.944204899906235795e+00,-2.958268513556360446e+00,-2.551379748183745022e+00,-2.463617610177831541e+00,-2.459167253969854361e+00
-1.118086005564330465e+00,-1.158029832897100819e+00,-9.717577403790957913e-01,-7.997739094631908241e-01,-4.458481887313118786e-01,-3.668830726128620712e-01,-2.010052992750833989e-01,-1.818356362788278446e-01,3.344687578951495432e-02,-1.732301085920524061e-03,5.895636809756713004e-02,2.376380756446723821e-02,-6.820650617734540233e-02,-1.931855896249514148e-01,-2.614166977183366436e-01,-4.987587290325669609e-01,-7.133916256091430430e-01,-9.972168237234564359e-01,-8.759531596363132611e-01,-8.268258562136538981e-01,-1.032878082959820754e+00,-1.136998797302420705e+00,-1.177379871208851903e+00,-1.288078881155722000e+00,-1.268583170664391968e+00,-1.223466698916420459e+00,-1.331631776406593914e+00,-1.330188816591332257e+00,-1.519923013897162001e+00,-1.677276714969347937e+00,-1.869928741041911202e+00,-1.943555169258544435e+00,-2.303490241490956159e+00,-2.570399113721789863e+00,-2.868646270436054913e+00,-3.054931348146864512e+00,-3.161977389043373776e+00,-3.082712857487093672e+00,-3.123602007557036764e+00,-2.797029726047338460e+00,-2.696670263109550270e+00,-2.591260288190456507e+00
-1.037756016991244312e+00,-1.201594327357693670e+00,-1.017340320883605598e+00,-9.531768430590644714e-01,-6.339255333211999410e-01,-4.467896533820735483e-01,-2.810840280875575581e-01,-2.882268331178006737e-01,-3.091955933435593454e-02,3.571811862547276395e-02,1.199797164842866110e-01,7.816979522954410620e-02,1.041841019963558185e-01,3.451494826243811046e-03,3.072627918465597671e-02,-1.822024872365052839e-01,-3.652806545601926524e-01,-6.389964336470395079e-01,-6.996041336312065484e-01,-6.438688820959634906e-01,-6.105874047439814323e-01,-6.933129068765404579e-01,-8.651451945206118932e-01,-1.024680101808945532e+00,-1.065273587135443067e+00,-1.095562376492486445e+00,-1.237454323346504070e+00,-1.362297914999770487e+00,-1.607579361856548816e+00,-1.711375853659116597e+00,-1.974388740168053324e+00,-2.051169498665720514e+00,-2.500623902180722169e+00,-2.851228801131338919e+00,-3.203379763452200990e+00,-3.340495333705318259e+00,-3.432106238855292091e+00,-3.427069817650018280e+00,-3.547576079945886640e+00,-3.244444973357092366e+00,-3.064972497239628169e+00,-2.917630392634148695e+00
-9.180998474261248266e-01,-1.158502650182154481e+00,-1.009847091843683931e+00,-1.025336517877756703e+00,-7.581054965885420938e-01,-5.543065678360604709e-01,-2.598000994317251622e-01,-1.568198176763281049e-01,7.409929266039995410e-02,7.767331265595421586e-02,1.977691475918813557e-01,1.671133954676710109e-01,1.872030902431477406e-01,1.329710618284228041e-01,2.619238285062648885e-01,6.550677105749971862e-02,-4.373639725823834368e-02,-2.108040961271651914e-01,-2.997596905382934329e-01,-2.681626174499919801e-01,-1.532253811897019979e-01,-3.177271394072474497e-01,-6.340202630860605204e-01,-7.511380981207547158e-01,-8.291470668246683218e-01,-1.035961392543835791e+00,-1.224292360363794074e+00,-1.221375621678470136e+00,-1.456881280482192231e+00,-1.642784091531289903e+00,-1.961001916429321312e+00,-2.170138131859474129e+00,-2.661913205601090127e+00,-2.956082056730233276e+00,-3.333183482271401932e+00,-3.475794202140993328e+00,-3.623450572456734520e+00,-3.599080907529485174e+00,-3.793833430500578974e+00,-3.627510003415772122e+00,-3.643243594032924637e+00,-3.530270435597364198e+00
-1.049810674597936755e+00,-1.206258930330644130e+00,-1.065170294607021617e+00,-1.102913885393150162e+00,-6.500102147984152534e-01,-4.574195996427835031e-01,-1.895008524905042457e-01,-1.576062808099669144e-01,1.018919025743357520e-01,1.771801453542902471e-01,3.825496087976090753e-01,4.533485787413419899e-01,4.684431621619243313e-01,3.881121480690494230e-01,5.542693300848379190e-01,4.397687209192810420e-01,3.406097336896218852e-01,1.421852578335541795e-01,1.110956328698422119e-01,1.187508936924450281e-01,1.829703538054326950e-01,9.865252445508572443e-02,-9.999595449584970652e-02,-2.218070445798140944e-01,-3.967798830072436500e-01,-6.046756982345636855e-01,-8.193162302684410259e-01,-8.993914677949188530e-01,-1.165000829764196277e+00,-1.346126321182408603e+00,-1.717510042922840707e+00,-2.088765549124667498e+00,-2.618337867351188564e+00,-2.899439701503301325e+00,-3.296606719880967873e+00,-3.490268223059331820e+00,-3.785989872101027220e+00,-3.745873939712592193e+00,-3.957199193499645773e+00,-3.909559386128524494e+00,-4.100675535130746674e+00,-3.976100904180503548e+00
