-1.645791866533421743e-01,-1.753161624744014602e-01,-2.102062551078952846e-01,-1.633420474578086701e-01,-1.005010657771267385e-01,-7.937334796720228736e-02,-6.625040390919953448e-02,-5.025716723522267310e-02,-2.981736407709777159e-02,-4.775164577680896666e-02,-5.560299087517071859e-02,-1.494164539207845296e-02,-5.053384689272535230e-02,-8.553305504535133053e-02,-3.073753954951755768e-02,-3.373206746980027260e-02,-6.259267943709756477e-02,-6.212307846120764671e-02,-9.775467542950036504e-02,-1.086787394257410916e-01,-9.398464950155432929e-02,-8.390077996488161383e-02,-3.870552277823384457e-02,2.459681880576983573e-02,8.445290048524707605e-02,7.297490288070104802e-02,8.734364236122357447e-03,5.941119619917067246e-03,-5.817982365675270634e-03,-4.217964744681158146e-02,-5.134980371271465061e-02,-8.514608624479445831e-02,-5.867955639832548448e-02,1.610619084648680019e-02,3.955597907825750270e-03,-6.627872715242850987e-03,1.206777732722404692e-03,-3.695686910714530982e-02,-4.423165286407502311e-02,-2.738059931968380573e-02,-3.424764766166289720e-02,-6.516429506065821164e-02,-1.309364314642646743e-01,-1.843576000749748700e-01,-1.997269736020400865e-01,-1.865901412839230111e-01,-1.709515610713768230e-01,-2.333739039944483784e-01,-2.942080375670045322e-01,-2.198377988328353017e-01,-1.576686981993696557e-01,-2.170922747509778927e-01
-1.865772592277935571e-01,-2.393397052420608573e-01,-2.699623731503721924e-01,-2.167881714366594881e-01,-1.269158789647804875e-01,-6.448201114297137659e-02,-4.352354465919257981e-02,-5.044827000815294005e-02,-4.840757284290022472e-02,-5.449163647189077253e-02,-3.240876348845985605e-02,4.276613442281279598e-02,3.161582432607151077e-02,-1.786870363560580377e-02,4.481062069208020110e-02,1.012540778870402308e-01,5.916937218666421666e-02,-2.126969404634140165e-02,-5.728828529664871383e-02,-2.176486229685477627e-02,-3.452478892007418421e-02,-6.431538985870222103e-02,-2.213374642227388615e-03,4.126957243591922869e-02,6.949705925628395231e-02,1.205047407949352140e-01,7.943516430688517260e-02,1.105875308822953929e-02,3.818688325335069418e-03,-1.010463971719150617e-02,-3.631237800312080849e-02,-2.131868663354961543e-02,4.385562218740949453e-02,8.049695612855305160e-02,6.499616136649924436e-02,5.970348903409548880e-02,2.730759045926180184e-02,2.624042587857903131e-04,3.669775838927118866e-02,2.124220465618304604e-02,-3.588090383519006860e-02,-6.373769382806336592e-02,-1.036614982367948801e-01,-9.477854427568742357e-02,-5.583659358418326807e-02,-9.297543638275879152e-02,-1.230179612445382320e-01,-1.273561833907471963e-01,-1.641228799315428144e-01,-1.457202153494336350e-01,-1.217878114622797103e-01,-2.194866486903232217e-01
-2.078487920734257144e-01,-2.657183134284996640e-01,-2.180632545544985701e-01,-1.205899333939326884e-01,-5.284945837358378390e-02,-3.956370339518266305e-02,-4.737738203037145102e-02,-5.900437793222363531e-02,-6.046811945735005439e-02,-2.813657351057569089e-02,3.380048376951053785e-02,9.888658194619444342e-02,8.165649938584480794e-02,-1.159291183013233181e-02,-2.370925284714214473e-02,3.213880112687053647e-02,1.122200460843195309e-02,-5.309506913873147244e-02,-3.986074822123013284e-02,1.403219125984067096e-02,3.725471380744005499e-03,2.165962540734151648e-02,1.130710139396921415e-01,1.129208326401713036e-01,9.342780621660197460e-02,1.559686762603854915e-01,1.139780706020235013e-01,1.426514890519056666e-02,3.181863842412789578e-02,4.038687943294098914e-02,-1.614686068533914901e-02,6.410481546562566248e-04,7.300798762274021692e-02,7.227393591161425379e-02,4.068765996368657600e-02,5.703791354510295841e-02,3.628302042117589193e-02,-4.344227046701754427e-03,1.782859352426367436e-02,1.712483988118281703e-02,-1.662525113073511432e-02,-6.201078734591993630e-02,-1.374702220324967861e-01,-1.084283196626646267e-01,-2.393949883100617362e-02,-6.577143246778709151e-02,-9.136684297477215555e-02,-3.603086973793697551e-02,-5.951945938557632459e-02,-9.135749068947737750e-02,-8.483339537651912732e-02,-1.994140204961812046e-01
-1.906162023227257474e-01,-2.177852831116850185e-01,-1.463912223320425754e-01,-5.881759889172107764e-02,-2.333779686438313544e-02,-5.599688707992221681e-02,-6.769215160452633773e-02,-5.035397175404827258e-02,-5.813070655187736746e-02,-9.781204695650217058e-04,7.832740627132649125e-02,7.114147683436003455e-02,3.524373382635313107e-02,-2.053157020950132847e-02,-5.800564723459374766e-02,-3.155154972025170368e-02,-4.687466220682882240e-02,-7.732905305160871212e-02,-2.280567163164608918e-02,3.409326383888347523e-02,3.123778179908142869e-02,5.162590356780959872e-02,1.183018697651705559e-01,1.295859084098607283e-01,1.077832840966341382e-01,1.353858369729120659e-01,1.236027807936564554e-01,8.392767676926339571e-02,1.262249543284167386e-01,1.553315258549068933e-01,1.090668622050170039e-01,9.206905321285802080e-02,1.096747330290742811e-01,6.439614849188814161e-02,3.172561663242172837e-04,3.607029363824518914e-02,7.409534660980637844e-02,2.362210925949592612e-03,-7.201399254590556964e-02,-6.805149559218642841e-02,-4.426786638248226234e-03,3.397302496600746596e-02,-1.138616659899314987e-02,-2.131287971492634714e-02,1.067911498079109588e-02,-2.286273996894532673e-02,-2.987843670258504697e-02,1.010237799580535924e-02,-2.519468145861867084e-02,-8.248129381042396124e-02,-1.012223054551874002e-01,-1.829420968016886861e-01
-1.491358567614162467e-01,-1.901604837707985551e-01,-1.803481477347096407e-01,-1.184829576252245942e-01,-6.170433189680164798e-02,-9.090604293852862228e-02,-8.230096434349160051e-02,-2.219731217085738062e-02,-4.267855323015827540e-02,2.088431674272403157e-02,1.321166730889887508e-01,7.918783550111690994e-02,2.465163753059370147e-02,2.244252451954899946e-02,1.127967175021068851e-02,5.697541366500832871e-02,5.648945268598951075e-02,7.130571302917171859e-03,4.284824439965107673e-02,1.056599760412573613e-01,1.098982537638288903e-01,5.800700744789744762e-02,4.028157615481005316e-02,9.760698469770046071e-02,1.229409155338597182e-01,1.158912589719851144e-01,1.359034140828916937e-01,1.614078016992967490e-01,1.980739376496418458e-01,2.364345152886203894e-01,2.376220876972192919e-01,2.077601256375331551e-01,1.828912638464943174e-01,1.474414706543822895e-01,7.957043436333904873e-02,6.519456658227977541e-02,8.472443727626181864e-02,1.116898199080073630e-02,-8.605555070011719487e-02,-9.480607066309389153e-02,-2.581696231262542787e-02,5.741585989644618776e-02,7.334802425017260263e-02,3.511740405594437203e-02,3.815207991599185722e-03,4.415968086220871738e-03,3.730090584530426634e-02,5.166823015800394575e-02,2.231713757721135241e-02,-4.964027713762884930e-02,-1.299064442116332763e-01,-1.547627394254013355e-01
-1.357648629363393533e-01,-1.363852524518840703e-01,-1.130334361525324599e-01,-3.977998772577708009e-02,2.825052885908325290e-02,-2.445403032604461305e-02,-4.267388812311841834e-02,4.284600830854141951e-02,3.067730359673730145e-02,6.638128034161037971e-02,1.687840449099465012e-01,9.634475700664141273e-02,1.150363517420194964e-02,-4.965093817951627721e-03,-1.499744715452274411e-02,7.073946586714281726e-02,1.135500373437766664e-01,6.340484695310531771e-02,7.717961912193486984e-02,1.278317762185901540e-01,1.544295585559712913e-01,1.246001228070730549e-01,8.448496352231028850e-02,1.191132768143177145e-01,1.362291551435968473e-01,1.113881211850747677e-01,1.245987162968823503e-01,1.617883475246372771e-01,2.070952225726656326e-01,2.387089197411551289e-01,2.165069779974795605e-01,1.487186979240812945e-01,1.098362309807291437e-01,1.302838388803822522e-01,1.106938106837551256e-01,5.188542652745490452e-02,2.758581326731620806e-02,-6.710833820162624534e-05,-2.170955553957811326e-02,-7.969672300829356779e-03,8.709555574665234570e-03,8.968048635277833108e-03,-2.242723187512225477e-02,-6.203501516128476917e-02,-7.651081941830438493e-02,-6.005582291657361044e-02,-4.270971104314257721e-02,-5.701448006239565741e-02,-5.523803713804770199e-02,-8.497596233362551821e-02,-1.830360860772476395e-01,-2.091656859156500736e-01
-1.169632944614749787e-01,-7.049578697166258845e-02,-2.093280845653524083e-02,-6.339439151124912596e-03,1.901317389436856312e-02,-1.294476965478604490e-02,-2.352002571806566245e-02,8.963284728305954963e-02,1.044787314636475284e-01,7.365660274539637120e-02,1.182528641702377120e-01,7.986434511234402622e-02,2.145074891618206289e-02,-1.347479799429525220e-02,-3.763546690475161327e-02,4.540415142188406611e-02,9.433689311159179636e-02,7.677626025608337568e-02,1.063353764375592481e-01,9.163858525129041366e-02,6.835892942416259277e-02,1.159709702777236007e-01,1.503994606765807762e-01,1.411622091327085771e-01,1.168415324529887833e-01,1.067849478769827276e-01,9.188819379928626907e-02,8.535006862296506958e-02,1.501103177832734947e-01,1.960290117120868647e-01,1.386239998312538968e-01,5.020414133582519478e-02,3.292764972693787429e-02,9.875067656398583971e-02,1.239650824125918954e-01,9.862723198555807536e-02,1.112033646058981362e-01,9.501227854106548965e-02,2.617788818441095858e-02,3.683846621499937458e-05,3.204590310064042019e-02,2.865566175549515496e-02,-3.716982719385519135e-02,-4.501770773744803028e-02,-1.227847144654010611e-02,-5.171882232898027815e-02,-1.142066371452093165e-01,-1.451005634384263943e-01,-1.350544016808567782e-01,-1.299029591922231108e-01,-1.809087770094734149e-01,-2.189617553613371903e-01
-6.025588270518167366e-02,-3.168365120784003008e-02,-4.529725365481674509e-03,-5.424248784053911643e-02,-3.024397665918354336e-02,1.158147718617326925e-02,6.833975348136431954e-03,1.000585656876371299e-01,1.420678367565706701e-01,8.240020415343995985e-02,9.666693868359617359e-02,1.337759303088887353e-01,1.376800882800825465e-01,8.975963685472471143e-02,3.879912082683761865e-02,8.582396001351258463e-02,1.131466905936507200e-01,1.318093116897534056e-01,2.171051717990293839e-01,1.956123914843022893e-01,1.076795520904664655e-01,1.367266620011446110e-01,2.136700043104632352e-01,2.228291489122009028e-01,1.863719496761167271e-01,1.650365761125260622e-01,1.154868490682698229e-01,4.392405595141598423e-02,6.255511858594661745e-02,1.121480201171556196e-01,7.710730857459117960e-02,1.677106392136152452e-02,5.639991813415244637e-02,1.712851573169791031e-01,2.107874744005551193e-01,2.262685466751176711e-01,3.015788068027234203e-01,2.737296163018119177e-01,9.720662092284300393e-02,-5.177664658433104444e-02,-6.066064575519051344e-02,-2.838717306320625439e-02,-7.175831718807562654e-02,-5.643405988289258712e-02,2.176384590094198462e-02,-3.071597532938891845e-02,-1.162303804474113245e-01,-1.089531002870484377e-01,-1.070881736072732127e-01,-1.559904257442945863e-01,-1.962773185442100166e-01,-1.956273732146120992e-01
-9.146533607946213951e-02,-7.471133339195552836e-02,-3.247028453481252963e-02,-1.961526049628942170e-02,6.636458374605820609e-02,1.264858475949125205e-01,6.493227826570061034e-02,8.126147718677442788e-02,1.274005660472622148e-01,9.306183933426014077e-02,1.033794647895100588e-01,1.674231219785811964e-01,2.015731368101028320e-01,1.456907286738534646e-01,6.282587663272175271e-02,7.410842313871797427e-02,1.050149685991013104e-01,1.460853957520127089e-01,2.439530204535565738e-01,2.732426130973839018e-01,2.309960295670968888e-01,2.196064891591780477e-01,2.522607822364804075e-01,2.858685239854938942e-01,2.414827745863648845e-01,1.609041232497501750e-01,1.241223349744847299e-01,8.382167997868940346e-02,4.685787544045616482e-02,5.399057410156628961e-02,2.841801941354267849e-02,-2.990668038833303732e-02,3.802845380840798317e-02,1.802742486264519162e-01,1.952692569043390503e-01,1.943107527598983142e-01,2.775239792366284153e-01,2.856980525754949651e-01,1.825609832643282082e-01,2.269197102348511144e-02,-8.876716736786449680e-02,-8.300404812776067398e-02,-1.146525554278777781e-01,-1.408922582119213895e-01,-5.290378319085137226e-02,-5.613396674737284459e-02,-1.436348055217170627e-01,-1.230172802729813525e-01,-9.620699191082601742e-02,-1.767740894116144323e-01,-2.399460130827192061e-01,-2.025338778048075827e-01
-1.419969037311376303e-01,-1.164049468010166233e-01,-6.492527519431821881e-02,-2.070775400509137013e-02,4.369752975734649686e-02,7.462626366863310545e-02,3.564819371654906477e-02,3.962572025113488688e-02,6.820240774604860445e-02,6.878850171700347238e-02,9.756448607574322307e-02,1.558773473325710257e-01,2.006618980437303856e-01,1.666704438520842935e-01,8.089205957494352561e-02,5.366465582962102326e-02,7.950999352186069458e-02,1.440863206935997787e-01,1.992692802786147077e-01,1.756833324604489266e-01,1.692544024943731518e-01,1.856325816909124293e-01,1.675382031166562091e-01,1.853189272129250886e-01,1.656102870388848070e-01,6.950714700752690101e-02,5.652694433895191078e-02,8.668305228800327056e-02,5.424213921687049550e-02,4.094917329103683890e-02,3.029019664659583430e-02,-5.531345727461528528e-03,7.393035759835892007e-02,1.844697929625952193e-01,1.513123490351796219e-01,1.308956200681571092e-01,1.783243812850184018e-01,1.731598120077320890e-01,1.553549120336200073e-01,7.544898469044525324e-02,-3.047990358170796568e-02,9.300254615742348588e-03,2.125121335162756531e-02,-5.680473761436839047e-02,-2.852910546175169496e-02,-2.799009956154512035e-02,-1.360605983132117669e-01,-1.501660216764925948e-01,-1.030599875410092292e-01,-1.433768048224719760e-01,-1.801089948466570445e-01,-1.129744647773629762e-01
-1.101277171833770913e-01,-5.285154878167851178e-02,-1.609464987537122943e-02,-2.755173190935657559e-02,-5.122963035360714873e-02,-4.386297269476042981e-02,1.176850035504746613e-04,3.896657021854565278e-02,3.612048333846834547e-02,4.393995629514307888e-02,9.691407559703726915e-02,1.688242552545754782e-01,2.268893006473796381e-01,2.183391290243878735e-01,1.774915355736808309e-01,1.439515478331224174e-01,1.174831766169497915e-01,2.009181859034120665e-01,2.802112932453595939e-01,1.606967898623787860e-01,7.418441113653134744e-02,1.211627671912033771e-01,1.027596582360094102e-01,1.090716535724779307e-01,1.801487791755209955e-01,1.441060035267339445e-01,7.194902502478334183e-02,4.853889204857681633e-02,1.622075365325408372e-02,1.000061366730403342e-02,2.722685776636090543e-02,4.739819313280984464e-02,1.337213609490636168e-01,1.998766365949327384e-01,1.751965667811684890e-01,1.892112214160238948e-01,2.064859508500788698e-01,1.346508254583924369e-01,7.555668267007255301e-02,3.016655181346098238e-02,-1.283766325985033225e-03,5.793247490530355898e-02,7.129037910961628921e-02,-2.663312250424117351e-03,-2.533447904190964939e-02,-5.635607009829923797e-02,-1.285428081653193777e-01,-1.408791817592790763e-01,-1.271195748841697781e-01,-1.421723328868934044e-01,-1.361703045437254178e-01,-8.008174980722282399e-02
