-2.016091791764191399e+00,-1.902886449818891101e+00,-1.552137930570656854e+00,-1.503137134760818006e+00,-1.594146179800416840e+00,-1.500877050212950703e+00,-1.314043758863932876e+00,-1.253085607914417254e+00,-1.246079209649790354e+00,-1.132409372343524456e+00,-9.721026696318710858e-01,-8.725691045784997879e-01,-7.575942965852368038e-01,-5.409812812436270990e-01,-3.171561060482634420e-01,-1.880286170841382609e-01,-8.665720072370158844e-02,7.495058620872306621e-02,2.533083716978414834e-01,3.882508505137960975e-01,5.141618003485178834e-01,6.673926401001797348e-01,8.204749607083836604e-01,9.580378455353733003e-01,1.090387416833321632e+00,1.186677812383782671e+00,1.223850599373912829e+00,1.263727205366723005e+00,1.344284253360382486e+00,1.377305729552251279e+00,1.308370922039007400e+00,1.250760331055245311e+00,1.277856850385867604e+00,1.251779828378520421e+00,1.078885781724906012e+00,9.285831388093711558e-01,9.313932408058851475e-01,9.069798137354291301e-01,7.245748757832490838e-01,6.390438963766198466e-01,8.088308931229577503e-01
-1.918763965416441453e+00,-1.823295078375105405e+00,-1.516583024683026970e+00,-1.495182856758607182e+00,-1.597740224931650799e+00,-1.517985643939318008e+00,-1.350674089551748169e+00,-1.303733311720563615e+00,-1.294064094415318777e+00,-1.165484123273041295e+00,-9.976011119662850923e-01,-9.083538694357957688e-01,-8.039664054454561670e-01,-5.765610286362008452e-01,-3.330141396189428282e-01,-2.071061243655227535e-01,-1.289649202895406244e-01,3.148479633348010703e-02,2.504776005371621705e-01,4.322922971092306721e-01,5.680705873416546092e-01,6.979233149966211913e-01,8.322544154352613521e-01,9.798381885783644663e-01,1.144198803742287662e+00,1.272078348284572558e+00,1.321067972448173311e+00,1.351818996784056814e+00,1.422009616406347154e+00,1.459078918165705341e+00,1.395234843764310728e+00,1.321989485650682195e+00,1.322875857362445062e+00,1.291771387347247835e+00,1.139455132145677840e+00,1.008024467399034618e+00,1.013483362113925867e+00,9.825963221059533792e-01,7.748675206114475911e-01,6.220814841031258036e-01,7.060017519891176319e-01
-1.845248469019315385e+00,-1.774249813034343370e+00,-1.489018989549676375e+00,-1.455479404235648477e+00,-1.528000875931860847e+00,-1.432592713388219252e+00,-1.272584533825669606e+00,-1.238038027115676121e+00,-1.227909411977994303e+00,-1.087633718854830178e+00,-9.125697914095584062e-01,-8.315294492856361019e-01,-7.473266309637802696e-01,-5.421078858342783802e-01,-3.169994295047788291e-01,-2.058653561409766464e-01,-1.411489596181298434e-01,6.296892957356806791e-03,2.173730126428954912e-01,4.034986018059809054e-01,5.491705841266310006e-01,6.694182460779282140e-01,7.632702282221257573e-01,8.731643853709841752e-01,1.048756885462094779e+00,1.226996654463856196e+00,1.301522367869697216e+00,1.301371073797106703e+00,1.330598084740048037e+00,1.371406352841862075e+00,1.340728225137812979e+00,1.278127184981149078e+00,1.262314404406377433e+00,1.227707075038367623e+00,1.099219962447537169e+00,9.909047236293827554e-01,1.003372157437270706e+00,9.794908477128460023e-01,7.821435098534242902e-01,6.198988362090616100e-01,6.738555540627957363e-01
-1.710686450138005243e+00,-1.631697629796066362e+00,-1.339619016153895892e+00,-1.276208245098715555e+00,-1.317171796587828014e+00,-1.223157178427841885e+00,-1.097091689886116939e+00,-1.095431479743207648e+00,-1.091478311657774647e+00,-9.354932675050974256e-01,-7.442624316408332774e-01,-6.654701168735700501e-01,-6.117507133504596073e-01,-4.596567628130900918e-01,-2.854872339233748280e-01,-2.002318861386617743e-01,-1.469991682084727247e-01,-3.015813427350426748e-02,1.277672444256152673e-01,2.803171960190264933e-01,4.392539091438374954e-01,5.823217965603040280e-01,6.552204315544293278e-01,7.125480647062688577e-01,8.661603782693584330e-01,1.070480059121240890e+00,1.166129920039345791e+00,1.142792192548139241e+00,1.137681460656992938e+00,1.181916850009508302e+00,1.182977217769445533e+00,1.137668232847935723e+00,1.118464606892651814e+00,1.085754092091102629e+00,9.646022796979543124e-01,8.422194629343426886e-01,8.220593511133710285e-01,7.887513075318441924e-01,6.257891391008290061e-01,5.120855514366896566e-01,5.991122670558279850e-01
-1.552223435462355416e+00,-1.455918156608327241e+00,-1.179935243919086441e+00,-1.129475790009932812e+00,-1.184507342896170101e+00,-1.126636089964843990e+00,-1.047918687743207622e+00,-1.071205545975165041e+00,-1.059156823701162597e+00,-8.823288830675991568e-01,-6.778763643763703328e-01,-6.006727929436601610e-01,-5.685953203252466226e-01,-4.569957532015383461e-01,-3.191669011732085615e-01,-2.399444351281083965e-01,-1.732833433052685390e-01,-6.472479983911032242e-02,5.057599315284328628e-02,1.675426985771196475e-01,3.396605060542170484e-01,5.283798692071938197e-01,6.269750206506523593e-01,6.697701147236891916e-01,7.977785161902472000e-01,9.962080808481272864e-01,1.102984124876298822e+00,1.091211942204402874e+00,1.095237872008291369e+00,1.148467417680856695e+00,1.149527880516680201e+00,1.089462385680136647e+00,1.056422640332686624e+00,1.027655916989743456e+00,9.139298296412353695e-01,7.725062984306405589e-01,7.103400841240807839e-01,6.526557541722047828e-01,5.042497240126474489e-01,4.158927498637542963e-01,5.101370864452162701e-01
-1.436176586871707350e+00,-1.342477164496154618e+00,-1.117237282942779686e+00,-1.109537890772947621e+00,-1.187172472077988816e+00,-1.146824207030130660e+00,-1.075208413377459316e+00,-1.081833453069837692e+00,-1.044608028377808973e+00,-8.612473613773587999e-01,-6.674566520495360811e-01,-5.974886227940005012e-01,-5.680407178564702564e-01,-4.694314264247518853e-01,-3.509211581681520586e-01,-2.739254384231001316e-01,-1.859615360338735257e-01,-5.624881429299048718e-02,5.514109109519477886e-02,1.457419727309714197e-01,2.956598394026319077e-01,4.901943876608608752e-01,6.184632770653946121e-01,6.828187308220029506e-01,7.980774021589936984e-01,9.630784123679131392e-01,1.056216922305449168e+00,1.068095205713403661e+00,1.106622206252025453e+00,1.168857035333326300e+00,1.146399281876740783e+00,1.051854616387378316e+00,9.989235538030437622e-01,9.768748329711752776e-01,8.888047930570229793e-01,7.714101256877734514e-01,7.205516010114816350e-01,6.703455470449515285e-01,5.289069529510256329e-01,4.245787706897071190e-01,4.683919018999797013e-01
-1.348493169254541657e+00,-1.265311211999534446e+00,-1.083086357752626627e+00,-1.090223995399322243e+00,-1.148565837498029651e+00,-1.079457600694014197e+00,-9.747623277287740251e-01,-9.461567681602575108e-01,-8.976999650516114260e-01,-7.422960671459098991e-01,-5.847651519695508116e-01,-5.215627835015330671e-01,-4.787757764538054794e-01,-3.853414576943252068e-01,-3.024794852203561701e-01,-2.658683215322279469e-01,-1.930111732910818612e-01,-4.709296214794433943e-02,8.691658663719141475e-02,1.672626616495841712e-01,2.635211108033825855e-01,4.039602251291170010e-01,5.261207603366565566e-01,6.172625219496324922e-01,7.330812707154151786e-01,8.572429282967203301e-01,9.157269940378603978e-01,9.317957082311134620e-01,9.873832007744887118e-01,1.047477709335709939e+00,1.012554982878158816e+00,9.148014183532867660e-01,8.636867226623631266e-01,8.426846884997046816e-01,7.685964433046273969e-01,6.862759825071760300e-01,6.773544781107967427e-01,6.618925490547686863e-01,5.424915788051273280e-01,4.318435834930175465e-01,4.319020163080657948e-01
-1.250424112615308170e+00,-1.171723890168469451e+00,-1.008061369389912532e+00,-1.000586314157032142e+00,-1.023724345415355508e+00,-9.284067265306297223e-01,-8.045481111781835892e-01,-7.618445467639285429e-01,-7.292200722396958712e-01,-6.251107849934679495e-01,-5.110658396416161153e-01,-4.478250089482370688e-01,-3.848371258050611865e-01,-2.971215970986136878e-01,-2.573073268874334074e-01,-2.790620216306757273e-01,-2.515878972911249067e-01,-1.144457965177907988e-01,4.751467012425186764e-02,1.515219070625786757e-01,2.250521363425891097e-01,3.156433060191585760e-01,4.187859330452211037e-01,5.319248783651214785e-01,6.639761177573902939e-01,7.755081310198844724e-01,8.201918200195185138e-01,8.361775415097045805e-01,8.833846102351308183e-01,9.255042365538811433e-01,8.984654182737389361e-01,8.401086567850050146e-01,8.135273730538344905e-01,7.748673334585192141e-01,6.709613501978314298e-01,5.776001871025051582e-01,5.680105619755986268e-01,5.525718422419445552e-01,4.455131367998971248e-01,3.551959201425872736e-01,3.597084538063618497e-01
-1.141709896956244918e+00,-1.068736717248549795e+00,-9.220598442527088157e-01,-9.106381569255961317e-01,-9.314657523329243904e-01,-8.535096153516220641e-01,-7.412186442712799250e-01,-6.906675662371544178e-01,-6.627564916810990692e-01,-5.953151206161569897e-01,-5.182079198863082103e-01,-4.626907485827755906e-01,-3.940819815208573829e-01,-3.102497684106744202e-01,-2.797175951900350843e-01,-3.132953432747891953e-01,-3.117071349620593179e-01,-2.032470439518465621e-01,-3.775481378640017927e-02,1.034146869743045177e-01,2.050943366243900834e-01,2.926384226084131623e-01,3.868191293365221273e-01,5.068974870383626818e-01,6.530231938003125958e-01,7.813574848559091679e-01,8.535665130595990746e-01,8.912072240872780382e-01,9.250944295154244212e-01,9.363071969740801581e-01,9.116333304141486238e-01,8.907867359303539567e-01,8.825495985829375778e-01,8.185195722405476104e-01,6.786741727149854242e-01,5.600132802931340192e-01,5.171050629869390347e-01,4.601980584958095255e-01,3.384722473167260381e-01,2.674646314659384627e-01,2.915034537645772583e-01
-1.031943421128940441e+00,-9.675498346780697645e-01,-8.431577802447787207e-01,-8.407303344688332736e-01,-8.818853365457846039e-01,-8.424386030464380282e-01,-7.432162204399254124e-01,-6.584836465741310541e-01,-5.917183962107704920e-01,-5.233948495243191390e-01,-4.729464956267548370e-01,-4.463060297380256336e-01,-4.046489528708219208e-01,-3.350522548607209883e-01,-2.818219793731942535e-01,-2.688053833639993395e-01,-2.516460234020928555e-01,-1.792642279748842826e-01,-5.470260939457351201e-02,8.474180484645310596e-02,2.075364483686030215e-01,3.004581272246918955e-01,3.769894534398225416e-01,4.719532891944336894e-01,5.993698387834563990e-01,7.289958338436378638e-01,8.265584338850042734e-01,8.876894770324706974e-01,9.124650276049240949e-01,8.941778837914524658e-01,8.568948476380652268e-01,8.419978716936378227e-01,8.307810144405686215e-01,7.581553655643501477e-01,6.326011816077652394e-01,5.421240614015088166e-01,5.013420747043924042e-01,4.201920363800387137e-01,2.869247902259607907e-01,2.236090177036111071e-01,2.458332243705883824e-01
-9.181960735999989964e-01,-8.599391051955580512e-01,-7.493915214055303364e-01,-7.400869059535101213e-01,-7.857350333115356023e-01,-7.777703357754016666e-01,-6.948185852924608774e-01,-5.795076217153304343e-01,-4.654664186056997055e-01,-3.758778543635303837e-01,-3.337777089156485633e-01,-3.325672870966163708e-01,-3.296730083819490176e-01,-2.925609696560097506e-01,-2.290709247408757587e-01,-1.646672027609675515e-01,-1.104545536671419775e-01,-5.656329100904045060e-02,1.650379417657567988e-02,1.156207124224148536e-01,2.179361711789877531e-01,2.922693893184079017e-01,3.426169302480142620e-01,4.050778572990065274e-01,4.955905428718383465e-01,5.913526428968898241e-01,6.683388326871969598e-01,7.201660460816681208e-01,7.377607405187484035e-01,7.159205455055708267e-01,6.819831659225967790e-01,6.658585401006849036e-01,6.436424111866825282e-01,5.748109379544750208e-01,4.889435681959289348e-01,4.498747410837393712e-01,4.343636786085703916e-01,3.568249028594873695e-01,2.312094826410191761e-01,1.712901262390338908e-01,1.744656286009476087e-01
-8.015908053631189967e-01,-7.551628381028535619e-01,-6.527213987670819062e-01,-6.175299334315753619e-01,-6.452882966287827315e-01,-6.644846321180459814e-01,-6.295720689968888895e-01,-5.420952308854954937e-01,-4.307255101639992367e-01,-3.332816794606713318e-01,-2.772798817081720824e-01,-2.633473671960358531e-01,-2.684008328894391116e-01,-2.615453487650240549e-01,-2.195617874283316562e-01,-1.425698701528917423e-01,-5.632049424627359746e-02,1.592193851275860647e-02,8.023636830376405793e-02,1.528994867708221017e-01,2.261359005528390809e-01,2.826298716585573523e-01,3.337665209844828951e-01,4.054364047262798421e-01,4.905623031087668062e-01,5.550193541332485436e-01,5.880935309982485704e-01,6.083688683912727990e-01,6.244146226078314266e-01,6.303575085048992444e-01,6.321987778017739146e-01,6.332754303206833413e-01,6.056049778981078546e-01,5.287674565004640836e-01,4.425851527123564333e-01,3.962974149961276948e-01,3.598709684185261160e-01,2.677187104496812631e-01,1.436232025202708595e-01,7.774688714539403078e-02,5.907031544287773273e-02
-6.885296479177858142e-01,-6.643193630791520699e-01,-5.772333608090011170e-01,-5.189753340990048702e-01,-5.206259523404020984e-01,-5.557075201285152088e-01,-5.779600663879299605e-01,-5.559968659676125524e-01,-4.919834281157496880e-01,-4.124415458333781093e-01,-3.422928831922257831e-01,-2.943271524178522891e-01,-2.738637553746563480e-01,-2.717004054374687061e-01,-2.562867384218316946e-01,-1.978630584536126280e-01,-1.020569153627522152e-01,-9.384354859008786111e-04,8.455413163926674136e-02,1.537497768756111438e-01,2.101189839324023589e-01,2.641992161898061853e-01,3.413025444791165097e-01,4.522282817604948990e-01,5.627597377002799828e-01,6.261178680766579241e-01,6.410585549806356864e-01,6.464626544109791650e-01,6.668567554393748376e-01,6.966466094140344456e-01,7.256140876564797226e-01,7.397681778635731842e-01,7.086406212654804415e-01,6.173261179495229678e-01,5.023961135692386337e-01,4.088278396679000948e-01,3.226285418911965519e-01,2.025363782967411208e-01,6.837902985872472417e-02,-1.593435842375720904e-02,-5.688271813885459327e-02
-5.840722283270003423e-01,-5.718573800475206248e-01,-5.041423651856079546e-01,-4.408629448627260361e-01,-4.200089728593976446e-01,-4.420129812731736219e-01,-4.754937638732092964e-01,-4.832424703781051933e-01,-4.535524591012449203e-01,-4.025995534067471904e-01,-3.485821443918815654e-01,-2.990457052492100365e-01,-2.615814004484766642e-01,-2.425645706271276070e-01,-2.280303002780917909e-01,-1.871544137427945120e-01,-1.065689375267562522e-01,-8.213152588744530164e-03,7.405288302024436164e-02,1.258388863505906508e-01,1.603313628543144853e-01,2.078429755378773114e-01,2.943011127909961888e-01,4.140369282788461947e-01,5.264315755313057066e-01,5.948952655002684997e-01,6.238823077184714183e-01,6.421816221258143109e-01,6.617415201587774076e-01,6.751128206739952509e-01,6.793713333170180446e-01,6.718830674754091570e-01,6.329602127291056313e-01,5.480526087632612287e-01,4.408247304616286777e-01,3.471654926865253010e-01,2.614578410580342682e-01,1.507338019900639758e-01,2.064749586052970487e-02,-8.276412597316513964e-02,-1.484162186473305112e-01
-4.927643881758949074e-01,-4.625351875826525516e-01,-4.087058170187582995e-01,-3.621636221138082590e-01,-3.395717620791300351e-01,-3.414909906668988082e-01,-3.501278300625357276e-01,-3.403255483151380600e-01,-3.079330085282847573e-01,-2.767325723233062806e-01,-2.649374668862504723e-01,-2.591771793048662231e-01,-2.370346295044857554e-01,-1.999259396963980751e-01,-1.626044004594479064e-01,-1.218013834431650733e-01,-6.135969173558554479e-02,1.390008114250391134e-02,7.427850481087540369e-02,1.026049924056623569e-01,1.196555809290110600e-01,1.617471209447929603e-01,2.401122366048753787e-01,3.315500478528680683e-01,4.074031313229482532e-01,4.623241424279564971e-01,5.079618896000007711e-01,5.443464540172702204e-01,5.535473473188822213e-01,5.270250828599958304e-01,4.826125885611980970e-01,4.401482295907138131e-01,3.944786750712093171e-01,3.328077567370659184e-01,2.660925020786274464e-01,2.144147238151417056e-01,1.666974618061440039e-01,8.846242375956955839e-02,-2.625164581229777125e-02,-1.427337498388743797e-01,-2.349410143642416682e-01
-4.054484357657415217e-01,-3.407792300385789064e-01,-2.973941138584894617e-01,-2.790291653685540441e-01,-2.792230909462257715e-01,-2.930599813622291050e-01,-3.040570406692802985e-01,-2.867971014498271187e-01,-2.432648412366385515e-01,-2.153912384318341366e-01,-2.348244456893517351e-01,-2.746933283764408928e-01,-2.806943489287432314e-01,-2.404225482721342733e-01,-1.883690422911917517e-01,-1.455587858169823112e-01,-9.374859181112740747e-02,-2.012584383077031108e-02,5.011018439493029886e-02,9.154175392416837032e-02,1.231990901045812437e-01,1.829843518881344167e-01,2.699344062812762957e-01,3.450752445361975895e-01,3.881365917871862914e-01,4.212377042249847436e-01,4.661485804562702229e-01,5.049229250311819683e-01,5.038199474144510193e-01,4.611259903879753597e-01,4.073991214506849645e-01,3.633972989854110103e-01,3.211389075233096468e-01,2.692664269509154606e-01,2.142715133486610690e-01,1.639674733458807432e-01,1.061141344921088386e-01,2.120203305472399477e-02,-9.090062283764342721e-02,-2.118077939658656594e-01,-3.248245751260426251e-01
-3.012554655630860778e-01,-2.198189283082924717e-01,-1.915024840728019040e-01,-1.853953733907107992e-01,-1.965020844178430592e-01,-2.384269672943993001e-01,-2.886376979766528961e-01,-2.958721980665339202e-01,-2.518105563331084484e-01,-2.137366909404714299e-01,-2.323682269117397503e-01,-2.847202126127876265e-01,-3.084192956190535684e-01,-2.849976459752704416e-01,-2.506991569526568209e-01,-2.271950379337202841e-01,-1.857422903046967444e-01,-9.997826891598227128e-02,2.360811861112182847e-03,7.717558422139474128e-02,1.312887083271967181e-01,2.071237583408519767e-01,3.079399003868220075e-01,3.871216450300363210e-01,4.193211906859938276e-01,4.352754515886981812e-01,4.657847456122322649e-01,4.928680446091703304e-01,4.869357593027371922e-01,4.589512399894051797e-01,4.387165580435381518e-01,4.245204724915944139e-01,3.916048606038513014e-01,3.340646598263747324e-01,2.623380861597893743e-01,1.729170255082445318e-01,5.791585249146156966e-02,-6.566271093358524991e-02,-1.747477776198869126e-01,-2.794423730099029890e-01,-3.991257318541469035e-01
