5.696629297007817921e-02,5.210377785403753209e-02,9.051286214017192910e-02,1.357299003053915043e-01,1.195263057532487266e-01,8.442693566570635966e-02,7.379914288131811384e-02,9.401779685196935687e-02,1.607183004418150651e-01,2.495942856287187150e-01,3.252569339006746718e-01,4.163498296977264923e-01,5.154788218205900163e-01,5.345158561105993744e-01,4.567751450782578937e-01,3.435539610323039006e-01,2.109182934231075002e-01,9.508295317597553753e-02,8.976933193088537655e-02,1.571294710524726301e-01,1.313984162171597248e-01,4.638372300053703219e-03,-5.392318501835841743e-02,1.732562832702016706e-04,2.886264575456298082e-02,-1.642307067925619785e-02,-8.747107390090430937e-03,1.034484484710241625e-01,1.853136582613487404e-01,1.643602269525923365e-01,1.536951381339175526e-01,2.047786033538628869e-01,2.175606843578000438e-01,1.781993785410191100e-01,1.589410871297348149e-01,1.087398421810774202e-01,-8.672570410043822786e-03,-4.617582642796097536e-02,4.770033806207341076e-02,9.682132657117321906e-02,3.461827974500246430e-02,-2.246590610306090086e-02,-4.666663273078093532e-02,-5.823260607836129588e-02,2.851568422677039708e-03,9.266101829663829503e-02,7.884914922002467241e-02,1.216828029524944475e-02,-1.860986461188834538e-03,-4.128213043437394675e-02
-7.681822306776683873e-02,-3.369002930998499235e-02,3.407743637214051546e-02,9.348051923986373801e-02,9.341594288242600908e-02,6.035314571145179718e-02,2.436766828616331731e-02,7.829588182871542734e-03,6.146437769857224925e-02,1.724451545623258142e-01,2.616475542325205073e-01,3.189608083954639239e-01,3.753419127764499597e-01,4.067572105844258767e-01,4.023247666511727272e-01,3.832962890164126613e-01,3.224372492092787978e-01,2.238481651344658707e-01,1.841441641845014965e-01,2.083816298566204539e-01,1.677538179406335705e-01,5.061187883216882594e-02,-1.718184046992444645e-03,4.291411503961461288e-02,6.424629952865414106e-02,1.902642228116241396e-02,4.655705921518724609e-03,8.019816740342655681e-02,1.751420654062947890e-01,2.198459576227801693e-01,2.462626607851545191e-01,2.809803277559971835e-01,2.736533589129205302e-01,2.223467323847715671e-01,1.878023451853181591e-01,1.360055405656353245e-01,1.389860354836711109e-02,-6.113223998947241167e-02,1.977087814137085467e-02,1.306926277378525902e-01,1.263174182920711874e-01,5.168426302497864527e-02,-1.754154147154568175e-02,-6.204899842265246962e-02,-4.179489797109552096e-02,1.549065817180824908e-02,1.140741038313713551e-03,-5.934405313604940863e-02,-5.580347587443312829e-02,-4.268952110524242005e-02
-1.721453417389715856e-01,-1.237358020842633244e-01,-7.375621634822460138e-02,-4.279584812965482599e-02,-3.132510310600544051e-02,-8.041717185263879200e-03,-3.557193510994451774e-03,-4.464701023568251603e-02,-2.948988069589181596e-02,1.084461367245509456e-01,2.552508638683988473e-01,3.181625786575547621e-01,3.504081481373973461e-01,3.875551472296233091e-01,3.974214696731844243e-01,3.802590692205169431e-01,3.481797857138492769e-01,2.996108509350813853e-01,2.695159775974126926e-01,2.718569812132613506e-01,2.467402920737546135e-01,1.764068560016385234e-01,1.265001356395148435e-01,1.188971412044354803e-01,1.072707892390297735e-01,7.702963770285777001e-02,6.439894443486830766e-02,9.751526714100655635e-02,1.563097491976055686e-01,1.977931075801266370e-01,2.358802747056979732e-01,3.184721625226225039e-01,3.999710317135898308e-01,3.893111843680579498e-01,3.044208437029946035e-01,1.961486807657592535e-01,4.948476126062364283e-02,-7.306682910363196393e-02,-4.213068297764385045e-02,8.257213889656365990e-02,1.209975255901530461e-01,7.494646428196621857e-02,5.114882925000614755e-02,3.608756374537041428e-02,-1.066640570672145599e-02,-5.871372046900423525e-02,-1.000875086750676879e-01,-1.259545436504515836e-01,-8.709796242218827145e-02,-2.991580525182841246e-02
-1.925642753011781450e-01,-1.598844708141637927e-01,-1.140012721058984019e-01,-8.672064256280927197e-02,-7.261469259944340615e-02,-1.940767888839393246e-02,3.000063455315635577e-02,-8.652341148295483123e-04,-3.378548898953059442e-03,1.495065976112610051e-01,3.327972700929073269e-01,3.958830351290008043e-01,4.117067342130594776e-01,4.493359845099131888e-01,4.291689392168008266e-01,3.368737759725601855e-01,2.642844177037853570e-01,2.364270064929129833e-01,2.253960124097344753e-01,2.351391239357351615e-01,2.529368933140038744e-01,2.406476995475451408e-01,1.968307421012817360e-01,1.489354083760772718e-01,1.202595996748697937e-01,1.219083775062880515e-01,1.437857563111160641e-01,1.688665432671572764e-01,1.771523924215959445e-01,1.453862263076601824e-01,1.247743113923772962e-01,2.204246782935638527e-01,3.794028140593539988e-01,4.117490761523414089e-01,2.969145185064145931e-01,1.667576708035646282e-01,3.873480740669534017e-02,-8.707840001192225510e-02,-8.416833039209825618e-02,4.131083375464564278e-02,1.006854240498514658e-01,8.528102191182992953e-02,1.356992469143541435e-01,1.885309736630857436e-01,1.054334517543150523e-01,-3.217051405863466385e-02,-9.167650339147705163e-02,-8.032140203120211042e-02,-3.023460502225309987e-02,2.400477164813777722e-02
-1.789167080060163062e-01,-1.748936894346210524e-01,-1.131903297514497003e-01,-5.888865865505283487e-02,-6.594492986754611763e-02,-5.366942037590593378e-02,1.004184020846365412e-02,3.175771669629336852e-02,4.245955185510227881e-02,1.557098326629984542e-01,2.857384377731098102e-01,3.126043485671950450e-01,3.340655608342156802e-01,4.137493537221172413e-01,4.194963467884479935e-01,3.163383318913463582e-01,2.342227499904003807e-01,2.099339100710840844e-01,1.943015978843796454e-01,2.045262198357433447e-01,2.460238467008696861e-01,2.554616337022292960e-01,2.140622199652375546e-01,1.674364804236387616e-01,1.463090308213450541e-01,1.556542853731792408e-01,1.906679147668332019e-01,2.291329993751236860e-01,2.281783782814069406e-01,1.582311150341449146e-01,8.628043257421771917e-02,1.346829747114716147e-01,2.635635434814254108e-01,2.925395350079277312e-01,2.080200426102523648e-01,1.356944019117473366e-01,5.430009691158103197e-02,-7.061849820014444445e-02,-8.226934278739432560e-02,5.997349050740539977e-02,1.485573489041562834e-01,1.424332815139758845e-01,2.019569159534881364e-01,2.733047058654504702e-01,1.928423843952537797e-01,5.567717709996767433e-02,2.261782091998466165e-02,4.721958950163471225e-02,5.538263659544635092e-02,5.667508816923918363e-02
-1.773572258436297011e-01,-2.330561709044760010e-01,-2.017002501564571504e-01,-1.493842211718519053e-01,-1.917108037351279715e-01,-2.380353477512455185e-01,-1.700738871582592182e-01,-7.852488329699093550e-02,-4.020972653914211409e-02,8.925573226423694911e-03,6.118497379791403706e-02,7.767970402617642434e-02,1.476914016228654536e-01,2.863258351131240387e-01,3.471450913783759584e-01,3.100865353984396111e-01,2.925453706092742689e-01,2.901764289464304203e-01,2.543347108573514870e-01,2.491049487808600915e-01,2.910063412471111666e-01,2.925865214129950154e-01,2.487778092013000764e-01,2.232331196826473352e-01,2.053881822523792589e-01,1.697679001258733111e-01,1.516464932290744749e-01,1.660954540405131796e-01,1.695969553001756280e-01,1.355645853543572810e-01,1.060129102684444352e-01,1.346157264216484850e-01,1.847412423511687052e-01,1.817934387686665765e-01,1.630788012579056090e-01,1.786848768172218105e-01,1.263777446654512915e-01,-2.441457022328599388e-02,-6.116564061415036974e-02,1.028153736915444205e-01,2.455989284281236695e-01,2.540009307359628599e-01,2.529416390583279495e-01,2.511830843365327470e-01,1.657310033501835922e-01,8.976249471613634290e-02,1.124445943526509173e-01,1.264009249358178655e-01,6.201327080814775933e-02,-7.293738264568861741e-03
-1.282164755746221518e-01,-2.357013112052668835e-01,-2.664320804615856741e-01,-2.461583884599706229e-01,-3.054390264075219630e-01,-3.758424746318421716e-01,-3.129834875734106570e-01,-1.852495082938068749e-01,-1.142885398691525639e-01,-7.570047074635659345e-02,-3.468650456737699256e-02,1.044509051775912613e-02,1.020151934785506198e-01,2.087918220173303196e-01,2.363047179779561580e-01,2.366365100745522754e-01,3.014412898367552218e-01,3.439151580137683739e-01,2.991131142310448077e-01,2.829694547349279610e-01,3.337540866130611072e-01,3.423462612121796478e-01,3.041991993177180498e-01,2.930919731638918502e-01,2.694520916364182561e-01,1.837922502285626869e-01,9.440098222170560660e-02,4.206810279620117748e-02,6.568279909412345560e-03,5.059282473083255745e-03,6.277099189017192049e-02,1.276588015639887885e-01,1.294520081872309603e-01,9.257228248509664914e-02,1.105823007852293899e-01,1.773497945608292214e-01,1.501175173280532293e-01,4.434333154512169056e-03,-5.031643879094242766e-02,1.001158024885277914e-01,2.811015266216542186e-01,3.329432189449861301e-01,2.942704549126110014e-01,2.134333636898782527e-01,1.127463573653823825e-01,8.187619940121292073e-02,1.301630060003713951e-01,1.212892415007970487e-01,7.252409664256681369e-03,-1.065210116484410774e-01
-2.278615342814396816e-02,-1.203775810295309445e-01,-1.628762296817827526e-01,-1.491830203043206793e-01,-1.903897180466095629e-01,-2.519996346560094969e-01,-2.176831531833511024e-01,-1.160590748972392672e-01,-3.152287477671753685e-02,4.088600025380510761e-02,1.128937988827920791e-01,1.717502188017343279e-01,2.238907340930719192e-01,2.328031448370818657e-01,1.717191075624483199e-01,1.546626246782368819e-01,2.569778336578831812e-01,3.375114589246429042e-01,3.068466014248281137e-01,2.958283552328586641e-01,3.592003586168537321e-01,3.779553196703975271e-01,3.338708182328642415e-01,3.122347520895298323e-01,2.898166701638406617e-01,2.111497372932650551e-01,1.138145863008926256e-01,2.284550969645242346e-02,-6.518076382437223981e-02,-8.243146984778941533e-02,8.839044032435260101e-03,9.928765670028652512e-02,8.621735848210371200e-02,2.836825774728801708e-02,3.786965927167028345e-02,1.073297658176668307e-01,1.230221333268910755e-01,3.948573192340405769e-02,-3.017813048049015207e-02,3.028517210490055261e-02,1.712912668896519608e-01,2.653518406957961484e-01,2.650208139654290918e-01,1.974078577798356049e-01,1.196285027220713726e-01,9.754838283962410928e-02,1.239867724358055118e-01,1.082411847430844037e-01,9.590330253622264892e-03,-1.057091251834989809e-01
1.101226027974184715e-02,-3.625183394659668018e-02,-4.000834910039350462e-02,-1.064920175768927293e-02,-2.718098247928408401e-02,-6.813357267043336496e-02,-6.359102678318613588e-02,-2.501674899339396616e-02,1.707826329702535201e-02,7.976951466349305186e-02,1.594116023185493947e-01,2.273734694665522915e-01,2.750265693962437585e-01,2.728662206198335105e-01,2.067928730594647269e-01,1.726759158074228362e-01,2.413877998575333084e-01,3.116540473584470394e-01,3.048877428062446437e-01,3.111183367874992833e-01,3.670264173742183722e-01,3.670763318839975753e-01,2.955249515653348702e-01,2.502653731053121056e-01,2.395982257561219408e-01,2.065582565044594976e-01,1.523332663606555282e-01,8.098060023327499635e-02,-9.184130058661069476e-03,-4.533918447875377039e-02,1.841398298157238128e-02,8.844657445199810564e-02,7.810986696667596152e-02,3.732711026886422617e-02,4.485935004623134437e-02,1.034376626970966301e-01,1.568548819362965141e-01,1.329261623838252915e-01,2.860866198285152637e-02,-4.220534476577778027e-02,1.016094367367524273e-02,1.194172262889666991e-01,1.752469633729752119e-01,1.650301871930778819e-01,1.307540427391546967e-01,1.016603392240055248e-01,1.021871029984258994e-01,1.223438400262589487e-01,9.367359583577959670e-02,-1.092112049383884252e-02
-2.554694505486929113e-02,-3.957511822698371595e-02,-2.799007163466319184e-02,-1.275000204660290716e-02,-3.458795470425336110e-02,-5.775921719806803578e-02,-4.935113524538049801e-02,-5.231277431062621164e-02,-9.139387556485964459e-02,-1.065205942902155284e-01,-4.901234936068980808e-02,5.236047492845061907e-02,1.509503230490464309e-01,2.151381305762025409e-01,2.235388670310306525e-01,2.033578463092344246e-01,2.073908702431195017e-01,2.277472024113446902e-01,2.352632058401016857e-01,2.566429430362704989e-01,2.925160239873075274e-01,2.751131168769699320e-01,2.051267386832298645e-01,1.680725856227570647e-01,1.769766972328077892e-01,1.728706934188401489e-01,1.434575043693192831e-01,1.005879934929698599e-01,4.343131479624927349e-02,1.121361508791011118e-02,3.608714977540977698e-02,6.754465088504017778e-02,6.601543061925291278e-02,6.907556694692157384e-02,1.013376663891292773e-01,1.529139645992684260e-01,2.121045085687170706e-01,2.083971088898110280e-01,7.666035493379740051e-02,-6.566910950913518175e-02,-4.466701755205932517e-02,8.782707544340509487e-02,1.565708731435182244e-01,1.336901132610085474e-01,8.504185549254496268e-02,3.638958258844247201e-02,3.427058488244057871e-02,1.097493106302700611e-01,1.492394001609011756e-01,4.415835653737588962e-02
8.318894277627920941e-03,-1.490310790310046124e-02,-3.432926020143491769e-02,-5.464855399067700820e-02,-9.531191694202320597e-02,-1.088167022074854745e-01,-6.495308233424740285e-02,-4.424576685271500859e-02,-1.199884735528628926e-01,-2.062707182059093092e-01,-1.769809810948627660e-01,-6.563376303662052380e-02,1.749305506142972977e-02,6.338680389314459152e-02,1.094228281004419323e-01,1.380354406417079738e-01,1.360594592113908707e-01,1.304527093942114413e-01,1.345674563856794348e-01,1.481569117823853532e-01,1.680976681897297653e-01,1.676744282110301243e-01,1.434514531841573348e-01,1.421673355593750521e-01,1.719757602288416454e-01,1.842120197733573272e-01,1.639718783186694950e-01,1.270343474424968644e-01,7.537546140451288623e-02,3.416938769113889163e-02,3.109515495815256408e-02,3.554886749536221441e-02,2.927027086888272026e-02,4.863758385465348499e-02,8.951447073482476924e-02,1.210169078179479801e-01,1.580553780667601493e-01,1.606813185933232691e-01,4.289290740453089584e-02,-9.310030052009724000e-02,-4.038239819775637368e-02,1.431917894075242226e-01,2.129347029780435385e-01,1.273927018904219277e-01,2.104169210690960343e-02,-4.173377128446983941e-02,-3.469548480397912499e-02,5.808258746264844535e-02,1.196784849254678568e-01,2.953979213021082698e-02
5.277679062902597418e-02,-1.646043192422577683e-03,-4.798280621730989515e-02,-6.711372651724929750e-02,-1.000279859422016498e-01,-1.186747057326504318e-01,-5.285475151606572330e-02,3.468304168072589705e-02,9.644117952847431827e-03,-7.774541404038043391e-02,-6.569275378275191146e-02,1.361348303959781202e-02,1.137890778837865290e-02,-4.103418080226763770e-02,-1.658313459132928352e-02,6.606249557485013857e-02,1.172660865199462582e-01,1.246409875680775520e-01,1.109904348363763560e-01,9.929881760643233246e-02,1.179653607519931119e-01,1.469199468963707234e-01,1.462198455626872451e-01,1.456287319562848404e-01,1.867269942875510458e-01,2.389054325588973460e-01,2.535534962959140048e-01,2.100163896761050031e-01,1.158164501027187099e-01,3.395903640740180474e-02,1.792958257796873137e-02,2.060761979730850457e-02,-1.105399238513044566e-03,-1.873569037891834044e-03,2.246410492577305060e-02,2.367160898409640182e-02,3.119317020398989712e-02,4.935177615944881524e-02,-2.720635459552844457e-02,-1.571210189336174068e-01,-1.170289991559700510e-01,9.313147756083160755e-02,2.058469655221128181e-01,1.274477911456721735e-01,1.994011003105022189e-02,-1.597657955558242499e-02,4.814655254104246258e-04,5.254985065313529796e-02,8.701244307447444926e-02,3.608454766032798827e-02
